,Date,News
266,2019-09-25,"they survived hurricane dorian. their community will not. boris johnson is defiant as u.k. parliament reconvenes volodymyr zelensky: the ukrainian president linked to trump impeachment inquiry pakistan leader will urge u.n. intervention in kashmir in a twist, netanyahu wins a chance to keep his job giant glacier on mont blanc is in danger of collapse, experts warn white house bars iranian officials from u.s. as its diplomatic efforts falter ukraine’s president says call with trump was ‘normal’ french #metoo movement’s founder loses defamation case countdown begins in israel on efforts to forge a power-sharing deal"
267,2019-09-26,"trump-rouhani meeting was a near miss, but iran leaves the door open looming presence in drug conspiracy case: honduras’s president netanyahu’s amazing reversal: election loser to presumptive premier how did ukraine land in the middle of an american political drama? u.s. concludes syria used chemical weapons in may attack ‘how did we miss him?’: student death prompts inquiries in new zealand new u.s. aid to saudi arabia will include 200 troops israeli arab faction explains why it didn’t back netanyahu’s rival bbc rebukes anchor who criticized trump ‘go back’ tweet. now, it’s under fire. security tightens over protests in egypt"
268,2019-09-27,"prince harry retraces princess diana’s steps in angolan minefield why we still debate election debates u.s. military again strikes isis in southern libya two blows are dealt to ukrainian leader’s clean-government image imran khan warns of kashmir ‘blood bath’ in emotional u.n. speech greenland calls on denmark to help fight child sexual abuse who’s the obstacle to talks? iran and u.s. point at each other ‘the new berlin wall’: why ukraine is central to the scandal oleg sentsov: russian by blood and language, ukrainian in spirit ‘one country, two nationalisms’: the identity crisis behind hong kong’s turmoil"
269,2019-09-28,"haiti gripped by violent protests amid calls for president’s ouster syria demands immediate withdrawal of u.s. and turkish forces, again tanks, missiles and no pigeons: china to celebrate 70th birthday of the people’s republic justin trudeau, the instagram prime minister, struggles to resonate with young voters police watchdog is asked to review boris johnson’s ties to u.s. businesswoman tens of thousands rally in hong kong before china’s national holiday dutch railroad reckons with holocaust shame, 70 years later a chim chiminey parade honors sweeps and recalls past horrors a father-son split on hong kong protests shows city’s generational divide austria’s kurz, leading in polls, looks open to reunion with far right"
270,2019-09-29,"boris johnson still basks in favor of hard-line tories, who forgive all for brexit top bodyguard to 2 saudi kings is shot dead kurz wins austria election. will he turn to far right or greens to govern? as deadly floods engulf nepal border, anger turns to india luxury cars seized from african leader’s son are auctioned in geneva unveiling monument to migrants, pope francis urges compassion for refugees u.s. businesswoman admitted affair with boris johnson, u.k. report says major clashes erupt in hong kong ahead of china’s national day soweto, once unified against apartheid, is now divided by wealth"
271,2019-09-30,"the best movies and tv shows new on netflix canada in october hurricane lorenzo has broken records in the atlantic how iran’s president left trump hanging, and macron in the hall shuping wang, who helped expose china’s rural aids crisis, dies at 59 lebanon’s prime minister gave $16 million to south african model moroccan journalist sentenced to prison for abortion and premarital sex in kashmir, growing anger and misery both afghan candidates claim the lead even before votes are tallied thousands in indonesia protest bills to limit rights and ban extramarital sex riots erupt at greek migrant camp on lesbos after deadly fire"
272,2019-10-01,"who’s in charge in peru? peruvians can’t agree hong kong police shot a protester at point-blank range. we break down what happened. ukraine? impeachment? trump can survive it all, foreign analysts say meghan, duchess of sussex, sues mail on sunday over publication of letter taiwan bridge collapses over waterway celebrations in beijing, violence in hong kong: 2 very different scenes protests erupt in hong kong, overshadowing china’s national day parade india isn’t letting a single onion leave the country brother of iran’s president is sentenced to prison for corruption parliament speaker in nepal resigns after rape accusation"
273,2019-10-02,"shooting in sydney raises questions about gun control el chapo said to have given $1 million to honduran president’s brother christchurch shooting suspect drops bid to move trial to auckland first barr, now pompeo: italy is hub of impeachment intrigue for trump officials police in iraq use tear gas and rubber bullets on protesters ‘just give us a country’: thousands in iraq protest corruption french police protest en masse: ‘it’s about the lack of respect’ putin says he doesn’t mind if private talk with trump is made public judge’s copy of ‘lady chatterley’s lover’ is to stay in u.k. boris johnson: ‘i love europe’ and here is my plan to leave it"
274,2019-10-03,"hondurans react to bribe offered by el chapo to president: ‘we live in a narcostate.’ ecuador declares state of emergency as striking workers block roads how a political crisis seized peru: boom times, corruption and chaos at the top signs of ballot-box stuffing add tension to afghan vote count he opposed using transgender clients’ pronouns. it became a legal battle. boris johnson’s brexit plan hits a wall in brussels paris police employees describe aftermath of attack knife attack at paris police headquarters leaves 4 dead rapes and killings of children haunt a corner of pakistan egypt is using apps to track and target its citizens, report says"
275,2019-10-04,"hundreds arrested in ecuador unrest saudi arabia and iran make quiet openings to head off war andrew scheer has fans. can they make him canada’s prime minister? north korea blocks windows of tall buildings in pyongyang to prevent spying, reports say su beng, a father of taiwan independence, dies at 100 former italian prime minister says he’s suing trump aide for slander prince harry goes to battle with tabloids, rupturing an old relationship britain once held all the cards with ireland. brexit turned the tables. afghan town’s first female mayor awaits her assassination scientists solve a puzzle: what’s really in a fatberg"
276,2019-10-05,"hard times have pakistani hindus looking to india, where some find only disappointment in paris knife attack, police ask how they missed a killer in their midst the ukrainian ex-prosecutor behind the impeachment furor the greening of paris makes its mayor more than a few enemies a provocateur of the hong kong protests gains growing stature deaths mount as protests catch iraqi government off guard he was canada’s ‘clark kent.’ then police say he went rogue. taliban and u.s. envoy meet for first time since peace talks collapsed ‘a caricature of the patriarchy’: argentine feminists remake tango china loves news about trump’s controversies. not this time."
277,2019-10-06,"police rescued by drug suspects they were chasing after collision at sea tunisia’s presidential runoff: two candidates, and one is in jail kosovo voters want a new future, but old problems linger jeremy corbyn or no-deal brexit? the u.k. might have to choose north korea rules out quick resumption of ‘sickening’ talks with u.s. 6 elephants die after plunging over a waterfall in thailand in hong kong’s crackdown on protests, face mask ban may be the start philippine leader rodrigo duterte says he has neuromuscular disease portugal prime minister is re-elected as socialists solidify position the amazon is still burning. blame beef."
278,2019-10-07,"u.s. pastor arrested in rwanda has criticized government for ‘heathen practices’ caught between trump, turkey and kurds, pentagon struggles to piece together syria strategy pulling of u.s. troops in syria could aid assad and isis when ‘get out’ is a president’s national security strategy climate protesters take to streets of cities worldwide extinction rebellion holds climate protests around the world how kurds could be affected by trump’s syria shift hong kong’s hard-core protesters take justice into their own hands opium-smuggling taliban leader’s release from prison raises questions after a caribbean hurricane, the battle is where, or even whether, to rebuild"
279,2019-10-08,"u.n. report bolsters theory that hammarskjold plane was downed michael coe, maya scholar and codebreaker, is dead at 90 in paris knife attack, missed signals and calls for vigilance israelis watch u.s. abandon kurds, and worry: who’s next? mysterious oil spill becomes new environmental crisis for brazil ally of al qaeda killed in afghanistan raid, officials say, but taliban deny it militia commander says it will attack turkish forces if they enter syria a far-right dilemma for europe’s mainstream: contain it or join it? arrest us, please! extinction rebellion’s path to success ecuador’s president moves seat of government to escape protests"
280,2019-10-09,"storm in pacific ocean on path toward japan kurdish death toll rises as turkish forces hit syria seven days of unrest and counting: thousands stream into ecuador’s capital why is turkey fighting the kurds in syria? russia couldn’t stop this putin critic. now it has a new tactic. coleen rooney, soccer star’s wife, says rebekah vardy leaked details to tabloid on ukraine aid, ‘nothing to see here’: diplomats urged to play down funds’ release without naming huawei, e.u. warns against 5g firms from ‘hostile’ powers assailant live-streamed attempted attack on german synagogue u.s. disputes finding that airstrikes on afghan drug labs killed 30 civilians"
281,2019-10-10,"james foley’s mother worries about isis resurrection as turks attack kurds for poland, nobel prize in literature is cause for conflict as much as congratulation brexit gets adrenaline shot from meeting of british and irish leaders trump says the kurds ‘didn’t help’ at normandy. here’s the history. romania’s government is toppled in no-confidence vote trump confirms 2017 killing of feared bomb maker for al qaeda in poland, nationalism with a progressive touch wins voters european parliament, flexing muscle, rejects france’s commission nominee kurds, turkey and the u.s.: 5 years of tension, alliances and conflict trump makes few promises to u.k. over diplomat’s wife who fled crash"
282,2019-10-11,"trump orders troops and weapons to saudi arabia in message of deterrence to iran carlos celdran, 46, philippine activist and performance artist, dies facing ‘cash-flow crisis,’ the u.n. cuts hiring, heating, escalators and the a.c. poland’s state media is government’s biggest booster before election botched medical procedures may have led to death of u.s. soldier britain and e.u. step up last-ditch brexit talks at hong kong protests, art that imitates life like ‘working in a prison’: six years in the hell of syria’s hospitals isis rears its head, adding to chaos as turkey battles kurds daughter of detained british-iranian is reunited with father in u.k."
283,2019-10-12,"‘our river was like a god’: how dams and china’s might imperil the mekong how a few grams of pot turned an american-israeli into a geopolitical pawn trump’s abrupt shifts in middle east unnerve u.s. allies turkish-backed rebel group executes kurdish prisoners typhoon hagibis in photos india vows to restore mobile service in kashmir scenes of destruction as typhoon hagibis strikes japan syrian arab fighters backed by turkey kill two kurdish prisoners in seoul, crowds denounce a divisive politician. days later, others defend him. xi jinping comes to nepal bearing investments, and india is watching"
284,2019-10-13,"deal struck in ecuador to cancel austerity package and end protests afghans demanded a fair election. they could be waiting a while for results. trudeau’s tough fight could make canada’s small parties kingmakers american basketball vs. chinese hardball: guess who won rebels dressed as soccer players abduct bus passengers in myanmar with no end to unrest in sight, hong kong’s economic pain deepens after typhoon hagibis, dramatic rescues of residents trapped by floods u.k. says immunity of u.s. diplomat’s wife ‘no longer relevant’ pullback leaves green berets feeling ‘ashamed,’ and kurdish allies describing ‘betrayal’ abandoned by u.s. in syria, kurds find new ally in american foe"
285,2019-10-14,"assad forces surge forward in syria as u.s. pulls back failed notre-dame plot leads to shame, regret and heavy sentences russia savors u.s. missteps in syria, and seizes opportunity 14 police officers killed in an ambush in mexico who are the kurds, and why is turkey attacking them in syria? the queen speaks, but is overshadowed by brexit air pollution is linked to miscarriages in china, study finds notorious pedophile found dead in u.k. prison trump followed his gut on syria. calamity came fast. setback for orban as opposition in hungary gains ground in elections"
286,2019-10-15,"pence and pompeo to push erdogan for pullback from syria ‘we will be stuck with one of them’: canadians on their upcoming election ‘we looked to escape death’: violence uproots nearly 500,000 in burkina faso e.u. may be on verge of brexit deal, though approval in u.k. is not assured the u.s. turned syria’s north into a tinderbox. then trump lit a match. how the u.s. military will carry out a hasty, risky withdrawal from syria a ‘mad max’ candidate offers a far-right jolt to the canadian election japan is hit with deadly typhoon as militants kill in kashmir, people are afraid to go to work the ukrainian prosecutor behind the dossier targeting hunter biden"
287,2019-10-16,"russia stops u.s. diplomats en route to a nuclear accident site under scrutiny for wealth, powerful boss of mexico’s oil workers union resigns under new rule, chinese diplomats must notify state dept. of meetings in u.s. 7 days in syria: trump abandoned the kurds. mayhem followed. obama endorses trudeau for re-election ahead of canada vote startled marmot and a fox lead the way at wildlife photography awards the world condemns erdogan’s war on kurds. but turkey applauds. morocco’s king pardons journalist sentenced on abortion charge oxford professor is accused of selling ancient texts to hobby lobby trump lashes out on syria as republicans rebuke him in house vote"
288,2019-10-17,"in ‘cave-in,’ trump cease-fire cements turkey’s gains in syria unionists in northern ireland feel betrayed by brexit deal ‘it’s not a choice:’ syrians flee after turkish forces bombard their homes venezuela to join u.n. human rights council, despite track record mulvaney calls trump resort ‘best physical facility’ for g7 meeting france’s far right wants to be an environmental party, too boris johnson calls brexit agreement a ‘reasonable fair outcome’ what is in the new brexit deal? turkey agrees to pause fighting, but not to withdraw forces from northern syria civilian casualties reach highest level in afghan war, u.n. says"
289,2019-10-18,kurds’ sense of betrayal compounded by empowerment of unsavory rivals thoughts on a campaign that failed to inspire lebanon roiled by second day of protests as frustration over chronic corruption boils over the stunning escape of el chapo’s son: it’s like ‘a bad netflix show’ pakistan denies entry to director of a journalism watchdog the cost of boris johnson’s brexit drive: a fractured u. k.? turkish president slams trump’s letter for ‘lack of respect’ honduran president’s brother is found guilty of drug trafficking climate activist scales big ben tower dressed as boris johnson the german youtuber emerging as the voice of a generation
290,2019-10-19,"boris johnson has a trust problem in parliament first chick-fil-a in u.k. to close in 6 months amid protests ‘stay in europe, for the sake of my children’: brexit protesters flood london streets afghan village of 70 families faces ruin with mosque massacre boris johnson says he won’t accept delay in brexit plan venezuela’s water system is collapsing boris johnson sends letter to e.u. asking for brexit delay anti-brexit protesters descend on london as parliament debates drawn from poverty: art was supposed to save canada’s inuit. it hasn’t. another hijab furor hits france, over a mother on a school trip"
291,2019-10-20,
292,2019-10-21,"our reporter walked into a prison full of isis detainees what it looks like as u.s. troops leave syria what you need to know about the unrest in chile justin trudeau’s liberal party weakened but re-elected in canadian election netanyahu fails to form a government despite vow to end ‘endless wars,’ here’s where about 200,000 troops remain for pro-brexit press, boris johnson is already a winner president accused of fraud in bolivia election as he opens big vote lead king of thailand dismisses royal consort accused of disloyalty as netanyahu fails to form a government, benny gantz gets a chance to try"
293,2019-10-22,"a shiite holiday turns into a test of iranian power in iraq boris johnson warns parliament against delaying brexit plan georgette elgey, 90, dies; wrote epic history of postwar france the chile protests in photos israel seems paralyzed, but is the system broken? boris johnson loses a critical brexit vote, throwing the process into disarray trudeau re-election reveals intensified divisions in canada in hungary, a freewheeling trump ambassador undermines u.s. diplomats boris johnson wins a brexit vote but faces 2nd test suspect in harry dunn crash agrees to face u.k. police in u.s."
294,2019-10-23,"lebanon protests unite sects in demanding new government getting brexit deal over finish line would only begin a tortuous new race rocket attack wounds at least 5 marines in afghanistan ‘there could be a war’: protests over elections roil bolivia protests in ethiopia threaten to mar image of its nobel-winning leader from chile to lebanon, protests flare over wallet issues the man trying to stir a long-distance revolt in egypt u.k. truck inquiry could be ‘lengthy process,’ police say in boeing lion air crash, indonesians learn what took their loved ones grudgingly, e.u. looks set to grant brexit extension to jan. 31"
295,2019-10-24,"john mbiti, 87, dies; punctured myths about african religions a climbing ban at uluru ends a chapter. but there’s more to this australian story. boris johnson’s plan to ‘get brexit done’ russian circus bear mauls its handler, terrifying crowd just yards away boris johnson calls for december election in push to break brexit deadlock turkish and kurdish forces said to clash in syria china holds #metoo activist who wrote about hong kong protests american held in russia on spying charge must stay in prison franco’s coffin moved before spain’s election in india, release of hate crime data depends on who the haters are"
296,2019-10-25,"morales averts runoff in bolivia, officials say, but anger and doubt remain in canada’s north, art emerges in the face of difficulty 67 killed in ethiopia unrest, but nobel-winning prime minister is quiet russian conscript kills 8 soldiers in shooting in siberia a brexit logjam, in three dimensions u.s. to deploy hundreds of troops to guard oil fields in syria, pentagon officials say indonesian report on lion air crash finds numerous problems a bigger role for women in the catholic church? 185 men will decide mystery of 39 bodies in truck leads to more arrests in u.k. china’s response to pence speech: ‘sheer arrogance’"
297,2019-10-26,"iraqi protesters flood baghdad square despite violent crackdown catholic bishops back ordination of married men as priests in amazon region, a milestone u.k. truck driver charged with manslaughter in deaths of 39 even eagles have data roaming limits, researchers find pocketbook woes drive an unlikely comeback in argentine presidential race maria butina, deported to moscow, is defiant: ‘russians don’t give up’ in afghanistan’s war and peace, whatsapp delivers the message in hungary, viktor orban showers money on stadiums, less so on hospitals ‘hitler or höcke?’ germany’s far-right party radicalizes panic in pakistani city after 900 children test positive for h.i.v."
298,2019-10-27,
299,2019-10-28,"pentagon can’t confirm al-baghdadi ‘whimpering’ military officials say tell-all about al-baghdadi raid team unlikely vladimir bukovsky, revered soviet dissident and putin critic, dies at 76 driver in case of 39 bodies in truck appears in u.k. court what survivors of isis carnage say about al-baghdadi’s death syria peace talks to open after a long, strange month johnson loses first attempt to call election in latest brexit maneuver a daring helicopter rescue after rebels capture a ferry in myanmar as china’s troubles simmer, xi reinforces his political firewall"
300,2019-10-29,"72 british lawmakers condemn ‘colonial’ coverage of meghan detentions of child migrants at the u.s. border surges to record levels harry dunn’s parents say they will sue trump administration afghan government demands cease-fire before any taliban talks sadako ogata, first woman to lead u.n. refugee agency, dies at 92 notorious killer’s bid for parole reopens old wounds in belgium brexit coins head for scrap heap after deadline is extended lebanon’s prime minister, saad hariri, steps down in face of protests world’s 14 highest peaks in 6 months: nepali smashes climbing record australia proposes face scans for watching online pornography"
301,2019-10-30,"hundreds of u.s. troops leaving, and also arriving in, syria iraq prime minister pressed to quit as protests clog streets isis leader paid rival for protection but was betrayed by his own germany moves to tighten gun and hate speech laws after far-right attacks denmark approves route for a controversial russia-german pipeline 12 men found alive in refrigerated truck after deadly smuggling case south african police use force to disperse refugee sit-in after 3 weeks erdogan’s dismissive retort on armenian genocide shows how low u.s. ties have sunk jordan-israel ties strained by detentions chile, rocked by unrest, withdraws from hosting climate and trade summits"
302,2019-10-31,"speaker john bercow bows out, loved and loathed. much like brexit. ‘a very dangerous game’: in latin america, embattled leaders lean on generals jennifer davis, 85, dies; led divestment effort over apartheid iran’s leaders see threats in iraq and lebanon protests bolivia’s democracy faces pivotal test as unrest spreads trump wades into u.k. election, and farage might benefit outrage greets verdict in sex attack on unconscious teenager france strips 7 police officers of guns after paris attack greek refugee camps are near catastrophe, rights chief warns isis names new leader and confirms al-baghdadi’s death"
303,2019-11-01,"azam taleghani, defiant would-be president of iran, dies at 76 last major nuclear arms pact could expire with no replacement, russia says chile’s security forces have injured hundreds. see what the videos show. white house freezes military aid to lebanon, against wishes of congress, state dept. and pentagon threats and abuse prompt female lawmakers to leave u.k. parliament pakistani train inferno was decades in the making the reawakening of quebec’s nationalism u.k. truck deaths lead vietnam police to arrest 2 suspects 39 vietnamese died in a u.k. truck. 18,000 more endure this perilous trip. new delhi, choking on toxic air, declares health emergency"
304,2019-11-02,"photographing hong kong’s urban battleground hong kong protests damage office of china’s state-run news agency in the amazon, fires steal breath, but smoke smells of money u.k. halts fracking in england, citing quake concerns she was daddy’s little girl. at 3, she watched him shot dead. nigerian women say ‘metoo.’ critics say ‘prove it.’ hong kong protests: police face off with demonstrators after election rally under trump, iraqis who helped u.s. in war are stalled in refugee system what could come between these two allies? a $100 jar of honey boris johnson has big lead in u.k. election. that might not mean much."
305,2019-11-03,"walter mercado, celebrity astrologer for millions of latinos, dies hong kong protesters call for u.s. help. china sees a conspiracy. nigel farage, brexit party leader, says he won’t run in election he left his 310-year-old violin on a train. he retrieved it in a parking lot. a disgraced ukrainian oligarch’s bizarre ski resort plan the money farmers: how oligarchs and populists milk the e.u. for millions"
306,2019-11-04,"american white nationalist is arrested in norway turkey sentences, then frees, 2 journalists jailed in crackdown turkey captures sister of islamic state chief killed in raid lindsay hoyle to replace john bercow as u.k. speaker iraqis rise against a reviled occupier: iran e.u. defends farm subsidy program exploited by autocrats ‘guardian’ of the amazon killed in brazil by illegal loggers forger claims credit for paintings in prince charles’s charity headquarters iran adds advanced centrifuges, further weakening nuclear deal ‘i feel terrible’: toxic air pollutes new delhi"
307,2019-11-05,"italy’s students will get a lesson in climate change. many lessons, in fact. ‘achieving the american dream’ with a loan and a smuggler what we know about the killing of 9 mormon family members in mexico israel to expel human rights worker, citing anti-boycott law teenage rescuer, now 92, meets family she saved from nazis jacob rees-mogg suggests grenfell victims lacked ‘common sense’ iran steps further from nuclear deal with move on centrifuges russian snipers, missiles and warplanes try to tilt libyan war 9 members of mormon family in mexico are killed in ambush xi jinping endorses carrie lam, embattled hong kong leader"
308,2019-11-06,"brazil had high hopes for its big oil auction. they went bust. a not-so-special relationship: facing voters, johnson backs away from trump narayana reddy, youtube star as ‘grandpa kitchen,’ has died u tun lwin, who warned of deadly myanmar cyclone, dies at 71 false hijacking alarm throws amsterdam airport into chaos mormon massacre in mexico may be tied to gang war, officials say relatives examine wreckage from massacre of mormon family in mexico france announces tough new measures on immigration isis fighters attack outpost in tajikistan a wife of al-baghdadi is captured by turkey, erdogan says"
309,2019-11-07,"marcelle ninio, spy for israel imprisoned in egypt, dies at 89 why spy on twitter? for saudi arabia, it’s the town square gay byrne, who tackled taboos as ireland’s tv host, dies at 85 in the british election, a series of missteps u.s. envoy in syria says not enough was done to avert turkish attack macron says nato is experiencing ‘brain death’ because of trump mining company blamed ‘bandits or terrorists’ for prior attacks football’s longest drive: 1,000 miles across australia police officer is charged with murder of british soccer player russia raided a physics institute. kremlin watchers are mystified."
310,2019-11-08,"turkey vows to send isis militants home watch reagan’s 1987 ‘tear down this wall’ speech president reagan returns to berlin, this time in bronze indigenous art that targets stereotypes for quebec, a french woman may not be french enough more spending on public services? sure, boris johnson says holocaust survivor is swept up in italy’s storm of vitriol the populist pastor leading a conservative revival in south korea u.k. police release names of 39 people found dead in essex truck ex-president ‘lula’ is freed from prison in brazil after supreme court ruling"
311,2019-11-09,"iraq cracks down on protests as prime minister gains support the hidden cost of gold: birth defects and brain damage bolivian leader clings to power as police join protesters roman polanski accused of 1975 rape the city that cycles with the young, the old, the busy and the dead tunisia’s #metoo started outside a high school. will it end in court? the fall of the berlin wall in photos: an accident of history that changed the world another election in spain threatens to deepen the political deadlock at least 3 dead as fires rage across eastern australia court backs hindus on ayodhya, handing modi victory in his bid to remake india"
312,2019-11-10,"watch: president evo morales of bolivia resigns hong kong police shoot protester amid clashes bolivian leader evo morales steps down india’s soundtrack of hate, with a pop sheen u.k. minister apologizes for case of teen with autism kept in seclusion jordan reclaims land israelis used under ’94 peace accord military calls on president to step down after election dispute in bolivia ‘it’s mutilation’: the police in chile are blinding protesters french baguettes from a vending machine? ‘what a tragedy.’"
313,2019-11-11,"spain’s far right emerges as a force by tapping a new nationalism nigel farage, brexit party leader, lends hand to boris johnson. mostly. hillary clinton raps boris johnson over his suppression of a russia report quebec reverses decision on french citizen’s immigration application russian professor, found with bag of severed arms, admits he killed student u.k. scholars back cambridge researcher’s efforts to avoid deportation cannabis-based medicines approved for use in england and wales behind hong kong’s protesters, an army of volunteer pastors, doctors and artists james le mesurier, backer of syrian white helmets, is found dead in turkey turkey starts sending captured foreign fighters home from syria"
314,2019-11-12,"frank giles, 100, editor snared in ‘hitler diaries’ hoax, is dead turkey detains a top journalist again, signaling a continuing crackdown hong kong protest photos: tear gas and fires on a day of campus clashes 51 children hurt in chemical attack at chinese elementary school spain’s left comes up with tentative deal to form a government evo morales and bolivia: what we know about the president’s resignation tampons to be taxed as essential, not luxury, items in germany ukraine’s president seeks face-to-face meeting with putin women in gambia describe torture after ex-president called them witches erdogan warns that turkey will keep deporting isis detainees"
315,2019-11-13,"u.s. struggles to keep allies in fight against isis in syria in struggle over parthenon marbles, greece gets unexpected ally: xi jinping girl, 5, is 6th child killed by stray bullet in rio de janeiro this year dueling camps vie for control of venezuela’s embassy in brazil german lawmakers oust committee chair over remarks seen as anti-semitic bolivia’s interim leader pledges to ‘reconstruct democracy’ saudi anti-extremist force names feminists as a target. briefly. scenes of the record-breaking flood in venice his 22-pound cat was too fat to fly. so he called in an understudy. hong kong colleges become besieged citadels as police close in"
316,2019-11-14,"iraqi protesters cheer victory over iran, at least on the soccer field boris johnson was supposed to be an ace campaigner. so why is he stumbling? u.n. query on syria hospital bombings may be undermined by russia pressure, limited scope we proved russian pilots bombed a hospital. then they did it again. experts divided on authenticity of islamic state receipts north korea says u.s. sought more talks, but calls it a ‘trick’ germany mandates measles vaccine refugee and author detained by australia is given visa to travel isis suspect trapped at turkish-greek border is to be deported to u.s. behind the scenes, erdogan’s friendly white house visit had tense moments"
317,2019-11-15,"ethnic rifts in bolivia burst into view with fall of evo morales along alberta’s cowboy trail putin and zelensky to meet for first time over ukraine conflict economic crisis looms as protests rage in lebanon india, choking on toxic air, tries something new: an oxygen bar a 9-year-old is about to get a university degree. he has #giganticplans. iran abruptly raises fuel prices, and protests erupt germany passes climate-protection law to ensure 2030 goals russia frees norwegian convicted of spying in unusual 3-way swap pushed from hungary, university created by soros shifts to vienna"
318,2019-11-16,"in bolivia, interim leader sets conservative, religious tone protests incited by gas price hike grip iran ‘yellow vest’ anniversary brings fires, tear gas and dwindled crowds 5 takeaways from the leaked files on china’s mass detention of muslims document: what chinese officials told children whose families were put in camps ‘absolutely no mercy’: leaked files expose how china organized mass detentions of muslims sadistic beating on irish border raises alarms about return to violence fear has yet to be extinguished after chemical fire in france new statue unsettles italian city: is it celebrating a poet or a nationalist? in sri lanka’s presidential election, a question of security vs. rights"
319,2019-11-17,"turkey’s deportations force europe to face its isis militants iran blocks nearly all internet access hong kong police surround protesters: ‘we cannot find a way out’ jennifer arcuri says boris johnson cast her aside like a ‘one-night stand’ prince andrew talks about his ties to jeffrey epstein, and britain is appalled dueling matteos battle for the future of italy gotabaya rajapaksa wins sri lanka presidential election hong kong violence escalates as police and protesters clash at university"
320,2019-11-18,"pompeo calls for restraint in hong kong, and mcconnell asks trump to speak up pompeo announces shift in u.s. stance on israeli settlements after a massacre, ethiopia’s leader faces anger, and a challenger amazon deforestation in brazil rose sharply on bolsonaro’s watch in shift, u.s. says israeli settlements in west bank do not violate international law marine vet freed by iran in 2016 sues u.s. over unpaid compensation bridge collapses in france, killing teenage girl for the eurostar tribe, brexit could make brussels feel even farther away u.s. drone strikes stymie isis in southern libya china defends crackdown on muslims, and criticizes times article"
321,2019-11-19,"a bullet to the eye is the price of protesting in chile iran’s ‘iron fist’: rights group says more than 100 protesters are dead on west bank, no one rests easy, no matter what u.s. says about settlements parents of besieged hong kong protesters come to the front lines ‘i am breaking inside’: balkan leader fears conflict after e.u. snub sweden drops julian assange rape inquiry companies abandon prince andrew after calamitous epstein interview lebanon protesters shut down parliament and clash with police qantas says it would back suit by flight attendant called racist by will.i.am first comes snapchat, then the bachelor and spinster ball"
322,2019-11-20,"thich tri quang, 95, galvanizing monk in south vietnam, dies almaas elman, somali-canadian activist, is shot dead in mogadishu greece announces steps to shut down notorious refugee camps after disastrous epstein interview, prince andrew steps down from public duties u.k. conservative party scolded for rebranding twitter account u.s.-india defense ties grow closer as shared concerns in asia loom malta arrests businessman as ‘person of interest’ in journalist’s killing in warning to hong kong’s courts, china shows who is boss israel launches airstrikes in syria to target iranian forces hitler’s birth home in austria to become a police station"
323,2019-11-21,"iran declares protests are over, but the evidence suggests otherwise dozens of babies died because of u.k. hospital failings, report finds what’s next for netanyahu, and israel? labour party manifesto: corbyn plan offers ‘radical answers’ for the u.k. israel’s netanyahu indicted on charges of fraud, bribery and breach of trust prince andrew’s friendship with epstein joins a list of royal scandals retirement home told a nun she couldn’t wear religious attire more than 140 nazca lines are discovered in peruvian desert extinction rebellion co-founder apologizes for holocaust remarks rodrigo duterte calls for ban on public vaping in the philippines"
324,2019-11-22,"bts, the k-pop superstars, must serve in south korea’s military four years after ‘sunny ways,’ a muted restart for justin trudeau guido badano, officer in the andrea doria crash, dies at 92 u.k. takes back children from former isis territory pakistan blames india for its air pollution. its citizens disagree. viking treasure could have made them a fortune. instead, they stole it. afghan vote crawls toward crisis, with no results after 2 months israelis call netanyahu indictment an ‘earthquake,’ but agree on little else hong kong court reinstates mask ban before citywide election new zealand man convicted of murder in grace millane’s death"
325,2019-11-23,"egypt arrests senior editor of independent news outlet likud rival slams netanyahu and calls for primary to ‘save the country’ evo morales raises a fist, but knows his presidency is over picassos in the garage? artist’s handyman is convicted of hiding stolen works who needs canvas? in dakar, street artists express their visions on sides of homes u.s. commander warns of iranian attack in middle east mike pence makes unannounced visit to iraq record turnout in hong kong vote after months of protests and rising violence hong kong: a city divided merkel and macron publicly clash over nato"
326,2019-11-24,"egypt escalates pressure on last major independent news site hong kong election results give democracy backers big win leaked china files show internment camps are ruled by secrecy and spying how an unknown female senator came to replace the bolivian president evo morales new suspect charged in trafficking after truck deaths in britain voters in romania reject years of scandals and chaos suspect arrested in anti-semitic harassment of jewish family student sets himself on fire, highlighting broader distress in france trump threw this mission into chaos. the military is scrambling to save it. with boeing in cross hairs, lion air gets a pass on poor safety record"
327,2019-11-25,"koalas aren’t extinct, but their future is in danger, experts say on day to end violence against women, spain’s far right champions men truck driver pleads guilty to 2 charges in essex deaths julian assange ‘could die’ in u.k. jail, doctors warn france announces new measures to tackle domestic violence 3 afghan schools, 165 accounts of students being raped hong kong election landslide signals more frictions with beijing royal jewels of ‘immeasurable’ value are stolen from a german museum pope francis, in japan, warns of ‘selfish decisions’ on nuclear energy meet 5 of hong kong’s newest politicians"
328,2019-11-26,"sweden investigates iraq defense chief for war crimes and fraud pompeo warns china to honor ‘human rights standards’ in hong kong albania’s earthquake: what we know so far u.s. envoy says afghans coerced retraction of rape allegations a teacher, an artist, a scientist and more. they’re all visionaries. a montreal bagel war unites rival kings saudi arabia is stepping up crackdown on dissent, rights groups say albania earthquake death toll rises u.k. chief rabbi denounces labour party on anti-semitism helicopter crash in mali kills 13 french troops"
