,Date,News
61,2020-03-02,"colombia court keeps restrictive abortion law in place pence announces travel screenings for italy and south korea she faced her isis rapist in court, then watched him sentenced to death u.s. announces troop withdrawal in afghanistan as respite from violence ends israeli election gives edge to netanyahu, initial results show about that much vaunted u.s.-u.k. trade deal? maybe not now u.n. panel says russia bombed syrian civilian targets, a war crime u.s. limits chinese staff at news agencies controlled by beijing child dies at sea as greece cracks down on migrants from turkey the best movies and tv shows new on netflix canada in march"
62,2020-03-03,"iran crosses a key threshold: it again has sufficient fuel for a bomb ace of base: why netanyahu seems unsinkable stanislaw kania, 92, polish leader during solidarity’s rise, dies trump speaks with a taliban leader putin proposes constitutional ban on gay marriage kim’s sister slams south korea in 1st-ever statement iran’s coronavirus response: pride, paranoia, secrecy, chaos warming winter (almost) cuts off a sweet wine tradition in germany israel’s election: 7 takeaways as coronavirus hits u.k., health workers fear getting sick, and going broke"
63,2020-03-04,"italy’s elderly suffer heavy toll as coronavirus spreads nexhmije hoxha, ‘lady macbeth’ of albania, dies at 99 ukraine’s zelensky fires his cabinet a balancing act for europe: stop the migrants, support greece, assuage turkey e.u. proposes a climate law. greta thunberg hears ‘empty words.’ deadlocked after 3 elections, israel seeks ways to avert a 4th ‘when can we go to school?’ nearly 300 million children are missing class why the coronavirus isn’t what this canadian in hong kong fears most taliban ramp up attacks on afghans after trump says ‘no violence’ ‘a slap in the face’: chinese readers share their coronavirus stories"
64,2020-03-05,"antónio guterres wants gender parity at the u.n. it may take time. dubai ruler imprisoned his daughters and threatened one of his wives, u.k. court rules from the afghan peace deal, a weak and pliable neighbor for pakistan how worried should you be about the coronavirus? doctors say u.k. is ill prepared for coronavirus oil bonanza plunges guyana into political crisis shinzo abe, japan’s political houdini, can’t escape coronavirus backlash putin and erdogan reach accord to halt fighting in syria i.c.c. allows afghanistan war crimes inquiry to proceed, angering u.s. violence in india threatens its global ambitions"
65,2020-03-06,"crisis deepens in tiny guyana, the world’s newest petro state truck crashes into an easter island statue alexei botyan, soviet spy hailed as ‘hero,’ dies at 103 ‘the only choice is to wait for death’ saudi prince detains senior members of royal family as death toll mounts, governments point fingers over coronavirus the woman who’s shaking up britain’s labour leadership campaign suicide bombers attack near u.s. embassy in tunisia china pushes back as coronavirus crisis damages its image gunmen kill dozens at event attended by afghan politicians"
66,2020-03-07,"lebanon will default on foreign debt payment amid deepening economic crisis roundup of saudi royals expands with detention of a 4th prince italy locks down much of the country’s north over the coronavirus china may be beating the coronavirus, at a painful cost no handshakes, no new citizens: coronavirus halts danish naturalizations supporter of gabriel matzneff says he was unaware of pedophilia boris johnson launches war on u.k.’s own ‘deep state’ vigilantes in greece say ‘no more’ to migrants a quebec ban on religious symbols upends lives and careers europe’s coronavirus outbreak worsens, with italy at forefront"
67,2020-03-08,"on day 1 of lockdown, italian officials urge citizens to abide by rules europe, with eye on italy coronavirus quarantine, plans next moves after deadly jam on everest, nepal delays new safety rules failures on the diamond princess shadow another cruise ship outbreak a secret accord with the taliban: when and how the u.s. would leave afghanistan in u.s., cases of coronavirus cross 500, and deaths rise to 22"
68,2020-03-09,"saudi arabia’s crown prince had been lying low. that’s over. in egypt, tourists torn between ancient temples and coronavirus tests a list of what’s been canceled because of the coronavirus in mexico, women go on strike nationwide to protest violence italy announces restrictions over entire country in attempt to halt coronavirus armored cars, robots and coal: north korea defies u.s. by evading sanctions radical changes urged for huge e.u. farm program prince harry and meghan exit britain, stage west scenes from the coronavirus lockdown in italy u.s. military reviewing iraq operations after 2 troops die fighting isis"
69,2020-03-10,"behind the russia-saudi breakup, calculations and miscalculations message received: italians are staying home afghan president orders taliban prisoner release venezuelan opposition, trying to rekindle protests, is pushed back by tear gas ‘we are like animals’: inside greece’s secret site for migrants xi jinping visits wuhan for first time since coronavirus outbreak you can’t fight city hall. but maybe you can fight google. putin endorses brazen remedy to extend his rule, possibly for life xi goes to wuhan, coronavirus epicenter, in show of confidence ‘proselytizing robots’: inside south korean church at outbreak’s center"
70,2020-03-11,"a fumbled global response to the virus in a leadership void merkel gives germans a hard truth about the coronavirus rocket attack kills three u.s. coalition members in iraq a new ‘emperor’: russia girds for 16 more years of putin u.k. shields its economy from the virus, but not yet its people for italians, dodging coronavirus has become a game of chance u.s. lawmakers propose tough limits on imports from xinjiang paris court convicts 6 in $50 million fake-identity scheme jet crash kills pilot in rehearsal for pakistan parade 2 rare white giraffes slaughtered by poachers in kenya"
71,2020-03-12,"johnson holds back on restrictive measures in u.k.’s fight to curb virus fear, humor, defiance: how the world is reacting to coronavirus pakistan arrests a media owner, and journalists cry foul italy’s health care system groans under coronavirus — a warning to the world in iraq attack, a rudimentary insurgent tactic allows little defense chaos in europe, and anger, over u.s. travel ban to curb coronavirus u.s. carries out retaliatory strikes on iranian-backed militia in iraq israel faces a defining question: how much democracy should arabs get? how the world’s largest coronavirus outbreaks are growing what you need to know about trump’s european travel ban"
