,Date,News
275,2021-10-03,"jordan’s king among leaders accused of amassing secret property empire plane crash kills 8 near milan small plane crashes near milan, killing all on board he’s australia’s most decorated soldier. did he also kill helpless afghans? three killed and two wounded in explosion outside a mosque in kabul skateboards, climate change and freedom: germany’s next-generation parliament they helped build modern india but are shrinking as a people israel will require a booster shot to be considered fully vaccinated. 3,000 yazidis are still missing. their families know where some of them are. in a surge of military flights, china tests and warns taiwan"
276,2021-10-04,"rome mayor loses re-election bid, a defeat for five star movement thailand’s quarantine-island experiment is showing (modest) results kamla bhasin, a first-wave south asian feminist, dies at 75 venice, overwhelmed by tourists, tries tracking them global trade recovery is ‘strong but unequal,’ w.t.o. says europe’s drug regulator said a booster shot of the pfizer-biontech vaccine could be given to healthy adults. britain’s christmas lament: meat shortages and delivery delays swedish artist known for muhammad caricature dies in car crash why the taliban’s repression of women may be more tactical than ideological england’s international covid travel rules have been simplified."
277,2021-10-05,"outlook for iran’s longest-held americans echoes broader relationship: dismal covid shots saved the lives of 39,000 older or disabled americans through may of this year, the u.s. reports. boris johnson urges businesses to help resolve britain’s shortages coroner finds racism played part in indigenous woman’s death blinken, in paris, tries to restore trust after submarine snub english schools drop mask mandates, but questions rise along with cases for sale now: u.s.-supplied weapons in afghan gun shops johnson & johnson seeks f.d.a. authorization for its booster shot. a tech-savvy holocaust memorial in ukraine draws critics and crowds former dictator’s son enters presidential race in the philippines"
278,2021-10-06,"only a small fraction of u.s. health care workers are risking their jobs over vaccinations. with rich countries paying more for vaccines, the supply for latin america is falling short, the w.h.o. says. vandals tag 9 barracks at auschwitz with antisemitic slurs sheikh set israeli spyware on ex-wife in custody battle, court says trudeau sets deadlines for employees of canada’s federal government to be vaccinated. an asylum seeker’s wrenching choice: stay on the run or save his child’s life australia to shift all offshore processing of migrants to island nation of nauru boris johnson vows to transform britain’s economy nebraska restores its covid data dashboard after taking it down over the summer. nobel prize in chemistry awarded for new tool to build molecules"
279,2021-10-07,"san francisco will ease some masking requirements for vaccinated people. africans welcome new malaria vaccine. but is it a ‘game changer'? germany’s coalition dating game starts to get serious u.n. votes to appoint human rights watchdog in afghanistan as europe faces a cold winter, putin seizes on the leverage from russia’s gas output nobel literature prize honors tanzanian author poland’s top court rules its constitution trumps e.u. law in iraqi elections, guns and money still dominate politics bitcoin preaches financial liberty. a strongman is testing that promise. two teachers are killed in kashmir, where militant attacks are surging"
280,2021-10-08,"see how britain’s gas shortages became a crisis overnight at mexico-u.s. security talks, migration question is largely avoided russian laureate celebrates nobel peace prize award court in argentina dismisses charges against kirchner in bombing case a thanksgiving tribute to the mcintosh apple the l.a. sheriff rejects the county’s vaccine mandate for his officers, saying too many would quit. aftermath of deadly mosque bombing in afghanistan turkish philanthropist goes to trial again in a widely condemned case a surprise sports hero broadens italy’s image of itself austria’s government teeters as sebastian kurz faces corruption probe"
281,2021-10-09,"brazil’s covid-19 death toll passes 600,000. canadian admits fabricating terrorism tale detailed in new york times podcast populist leader of czech republic narrowly defeated in election facing criminal inquiry, austrian chancellor sebastian kurz resigns ‘i never believed that would happen’: after 20 years of war, an abrupt end a language bill deepens a culture clash in quebec in debate over conquistadors 500 years ago, spanish right sees an opportunity philippines’ nobel prize newsroom is overjoyed but under siege ‘starting a fire’: u.s. and china enter dangerous territory over taiwan at rwanda’s favorite bars, forget the beer: milk is what’s on tap"
282,2021-10-10,"austrian political scandal leaves europe’s conservatives in need of new path they were promised a new home. then they tried to escape it. ‘what have we done with democracy?’ a decade on, arab spring gains wither iraqis’ frustration over broken promises keeps voter turnout low after killings, u.k. asks: should misogyny be a hate crime? electricity is restored in lebanon, as army supplies emergency fuel pfizer will vaccinate entire city in brazil as part of study. where parents have abducted their own children in a bid for custody"
283,2021-10-11,"in iraq election, shiite cleric who fought u.s. strengthens power a w.h.o. panel recommends additional vaccine doses for immunocompromised people. bernard tapie, french tycoon, actor and politician, dies at 78 sydney springs to life after more than 100 days in lockdown clear differences remain between france and u.s., french minister says who killed african icon thomas sankara? trial opens, 34 years after his death. one in five of england’s most critically ill covid patients are unvaccinated pregnant women, a study finds. bashar al-assad steps in from the cold, but syria is still shattered missing apostrophe in facebook post lands a man in defamation court sydney roars back to life as pubs and stores open after three months."
284,2021-10-12,"iraq says it arrested a leading islamic state figure macron unveils france’s 2030 investment plan ethiopia launches new offensive on tigray rebels as famine looms britain escalates dispute with e.u. over northern ireland britain’s covid missteps cost thousands of lives, inquiry finds e.u. plans $1.15 billion in aid to stabilize afghanistan region rise of a far-right pundit is scrambling french politics why a sea dispute has somalia and kenya on edge one woman won a nobel this year. quotas aren’t the answer, an official says. as floods ravage china, 14 die after bus falls off bridge"
285,2021-10-13,"caribbean nations struggle with vaccination efforts. man with bow and arrows kills five in norway what’s at stake as u.k. and e.u. wrangle over northern ireland czechs defeat a populist, offering a road map for toppling strongmen john paul i, pope for 33 days in 1978, will be beatified britain needs truckers fast. we went to a school where they train. truck drivers train to navigate the 'battlefield' of the streets squid game ahead? no, just directions, british police explain ‘adapt or die,’ u.k. environment agency warns on climate change minnesota hospitals are nearing capacity as a virus surge batters the state."
286,2021-10-14,"deadly clashes in beirut escalate fears over lebanon’s dysfunction taiwan apartment fire kills at least 46 people u.s. regains seat at u.n. human rights council, 3 years after quitting mexico city replaces a statue of columbus with one of an indigenous woman six out of seven coronavirus cases in africa are going undetected, the w.h.o. says. australia coronavirus map and case count protests over beirut port blast descend into deadly clashes north korea’s mightiest weapons? nukes and shirtless men on broken glass. south korea will donate 1.6 million vaccine doses to vietnam and thailand. bow-and-arrow rampage in norway treated as apparent terrorist attack"
287,2021-10-15,"u.k. lawmaker killed in stabbing attack opponents of italy’s green pass stage demonstrations quebec language debate spurs eerie sense of déjà-vu a year later, a schoolteacher’s beheading still haunts france italy puts in force tough new law requiring workers to test or vaccinate dozens killed in blast at afghan mosque how the nobel peace prize laid bare the schism in russia’s opposition italy enforces national health pass for entire work force push to improve sex ed in australia comes from 10,000 miles away bangladesh strengthens security as violence targets hindu festival"
288,2021-10-16,"airlines in japan and south korea get creative to revive pandemic-dampened demand. u.s. extradites key financial ally of venezuela’s president, inciting retaliation robert durst is on a ventilator with covid, his lawyer says. britons pay tribute to slain lawmaker how 3 strangers a world away came to the rescue of a badly burned afghan girl after iraqi election, a shiite leader emerges as an unlikely u.s. ally the yukon territory imposes a vaccine mandate as cases surge in northern canada. minnesota’s governor calls up the national guard to ease crowding in hospitals. macron commemorates 1961 paris police killing of algerian protesters beirut, a city where everyone gets by, revisits sectarian violence"
289,2021-10-17,"mass abduction of u.s. missionaries startles even kidnap-weary haiti amid flames and gunfire, they were evicted from where they called home town rattled by bow-and-arrow killings ponders terrorism and mental illness mourners gather at vigil for slain british lawmaker fake polls and tabloid coverage on demand: the dark side of sebastian kurz what is christian aid ministries and what does it do in haiti? gang suspected in kidnapping of missionaries is among the country’s most dangerous. police search for motive in british lawmaker’s killing tunisians recall revolution reluctantly, if at all: ‘it just faded away’ how a stunning lagoon in spain turned into ‘green soup’"
290,2021-10-18,"in norway attack, ‘sharp object,’ not arrows, killed 5, police say diver discovers 900-year-old sword dating to the crusades schools reopen as cities in australia ease virus restrictions u.k. leaders praise slain lawmaker amid heightened security concerns an official wizard in new zealand loses his job apathy and wariness of kremlin leave russians unvaccinated showdown over northern ireland has a key offstage player: biden f.b.i. is working in haiti to recover kidnapped missionaries russia breaks diplomatic ties with nato in hungary’s heartland, orban faces a unified challenge to his rule"
291,2021-10-19,britain outlines energy plans amid dimming prospects for climate summit brazilian leader accused of crimes against humanity in pandemic response they fought apartheid in south africa. now they want veterans’ benefits. covid deaths soar in ukraine as the country struggles with fake vaccine certificates. a warning that africa’s last glaciers will soon vanish thousands flee myanmar for india amid fears of a growing refugee crisis kidnappers in haiti demand $17 million to free missionary group taliban allow polio vaccine program to restart in afghanistan unvaccinated public employees in washington and massachusetts now risk suspension or firing. reluctance among russians to get vaccinated has led to a surge in cases and deaths.
292,2021-10-20,"extreme rainfall leaves dozens dead in india ‘no girls’: women in egypt fight to get judgeships brazil senate’s pandemic panel, in last-minute shift, softened criminal recommendations on bolsonaro iran, turning more to imports, plans to abandon one of its homegrown covid vaccines. egypt imposes a vaccine mandate for all government workers and university students. spanish court agrees to extradite former venezuela spy chief to u.s. britain resists calls to introduce virus restrictions amid rising cases, for now. turkey sours on syrians, but not in this sleepy town, jolted awake russia closes workplaces for a week after covid deaths hit record levels. navalny, putin’s imprisoned foe, wins e.u.’s top human rights award"
293,2021-10-21,"queen elizabeth was hospitalized, palace discloses burned-out health care workers are nearing a breaking point, the w.h.o. warns. haitian kidnappers threaten to kill missionaries israel moves to allow tourists back in — if they are vaccinated. syria executes 24 people for setting wildfires, calling it ‘terrorism’ rise in cases and deaths tests britain’s gamble on few virus restrictions struggling with rising cases and low vaccination rates, moscow announces a lockdown. canada settles on one standard ‘vaccine passport’ for travel. south korea tests its first domestically produced rocket ‘it’s terror’: in haiti, gangs gain power as security vacuum grows"
294,2021-10-22,"israel accuses 6 palestinian rights groups of terrorism barbados elects its first head of state, replacing queen elizabeth u.n. flight thwarted as fighting grows in ethiopia ardern announces new covid strategy alberta took on environmental groups, but only proved they did nothing wrong ‘needle spiking’ of women in britain stirs alarm over new kind of assault ‘morally, they are lost’: gangs in haiti, breaking a taboo, target the church melbourne residents celebrate reopening poland’s attacks on rule of law leave europe at odds with itself bali reopens to foreign tourists, but government rules keep them away."
295,2021-10-23,"taliban honor suicide bombers’ ‘sacrifices’ in bid to rewrite history erdogan threatens to expel 10 western ambassadors singapore will require vaccination or daily tests for workplace access next year. ‘completely lost’: for some afghans, returning home is as difficult as fleeing struggles over vaccine mandates, the death of colin powell: the week in covid news. on the scene: needle spiking in the u.k. turkish opposition begins joining ranks against erdogan she is breaking glass ceilings in space, but facing sexism on earth for india and pakistan, cricket is never just a game"
296,2021-10-24,"kenyan olympian’s killing exposes surge of violence against women cases grow in germany, as a national state of emergency is set to expire next month. the u.s. and israel were early world leaders on vaccinations. now they are trailing. a c.i.a. fighter, a somali bomb maker, and a faltering shadow war heavy is the burden on japan’s royal women a world-class world expo at the world expo pavilions, future visions combine past and present long arm of russian law reaches obscure siberian church please don’t feed the whale sharks? fishing town says it must, to prosper. as hong kong’s civil society buckles, one group tries to hold on"
297,2021-10-25,"child who survived gondola crash should live in italy, israel court rules sudan’s military seizes power, casting democratic transition into chaos egypt’s leader ends state of emergency, says it’s no longer needed the u.s. cut off aid to the sudanese government after the coup. an italian politician’s quest for attention gets a boost from richard gere who is abdalla hamdok, the sudanese prime minister detained in a military coup? turkish president steps back from expulsions of 10 western diplomats german woman convicted of a crime against humanity in death of yazidi child a jewish far-right pundit splits the french jewish community as he rises protesters defy military coup in sudan"
298,2021-10-26,"canadians expect ‘big things’: trudeau swears in new cabinet narrowly returned to power, trudeau promises an activist government queen elizabeth, advised to rest, will skip climate summit in glasgow poland’s heartland would rather keep e.u. money than break with bloc iranian motorists hit with cyberattack at filling stations 3 children and 1 woman drowned while migrating across the aegean sea trial begins for men accused in killing of holocaust survivor in france sudanese protesters demand civilian rule after military coup 2 days after cricket victory over india, pakistan still feels the high iran wanted u.s. out of afghanistan. it may be sorry the wish came true."
299,2021-10-27,"brazilian lawmakers seek criminal charges against bolsonaro iran will rejoin nuclear talks, top negotiator says what happened when a hellishly hot tiny town offered ‘free’ land viktor bryukhanov, blamed for the chernobyl disaster, dies at 85 israel advances plan for new settlement homes, in first for bennett era pope expresses ‘willingness’ to visit canada for indigenous reconciliation unequal vaccine access is widening the global economic gap, a u.n. agency says. taliban allow girls to return to some high schools, but with big caveats australians will soon be allowed to travel abroad freely if they are fully vaccinated. gangs rule much of haiti. for many, it means no fuel, no power, no food."
300,2021-10-28,"france detains british boat as a fight over fishing rights escalates new zealand will relax quarantine requirements coronavirus cases and deaths were vastly underestimated in u.s. meatpacking plants, a house report says. france and the united states seek an elusive reconciliation oakland educators approve a plan to transfer or unenroll students who are not vaccinated by january. syringe shortages could be yet another obstacle in africa’s covid vaccination efforts, the w.h.o. warns. after time of ‘real terror,’ city’s resilience is symbolized in statue in japan, rural voters count more than those in big cities. it shows. saudi finance official is missing from conference he hosts new zealand will cut the amount of quarantine time for travelers in half."
301,2021-10-29,"vaccinations rise sharply among crucial new york workers as the city’s mandate arrives. biden eases fray with france and savors meeting with pope as europe trip begins ‘dune’ may be set in a distant time and place, but the film has canadian roots biden admits u.s. handling of submarine deal was ‘clumsy’ covid-19 pandemic ‘far from over,’ w.h.o. says biden meets with pope francis ahead of g20 summit ‘they lied.’ inside the frantic days leading to sudan’s coup what is day of the dead, the mexican holiday? queen elizabeth urged by doctors to rest at least 2 weeks british official says detained boat had license in dispute with france"
302,2021-10-30,"protesters rally in rome during g20 biden receives communion at a church in rome, a day after the pope’s blessing. photos from day 1 of the summit. world leaders pose for ‘family photograph’ at g20 summit gulf states withdraw ambassadors to lebanon over criticism of yemen war more new york city workers get covid shots as deadline nears, but tensions remain. italian prime minister opens g20 summit a russian pipeline changes direction, and energy politics come to the fore protesters march to condemn military coup in sudan china’s xi and other world leaders are not at the summit."
303,2021-10-31,"struggling at home, biden is buoyed by g20 trip abroad new york city firefighters are calling out sick as a vaccine mandate looms. the f.d.a. is assessing whether the moderna vaccine can cause heart problems in adolescents. prince charles urges climate action ahead of cop26 summit storms cause deadly floods in sicily afghan art flourished for 20 years. can it survive the new taliban regime? g20 leaders send a symbolic message on a key climate target. “vax” is oxford’s 2021 word of the year. shanghai disneyland closes temporarily as china’s latest outbreak remains ‘severe.’ rivals on world stage, russia and u.s. quietly seek areas of accord"
304,2021-11-01,"leaders warn of climate ‘doomsday’ as old rifts divide summit’s first day at least 5 people are dead in nigeria building collapse queen elizabeth, calling for statesmanship, not politics, said ‘the time for action’ is now. modi pledges india will reach net-zero emissions by 2070 nigeria building collapse kills at least 5 with many more trapped attenborough urges world leaders to ‘rewrite our story’ narendra modi says india will sharply increase renewable energy. from the amazon to glasgow: an indigenous activist says, ‘we have no more time.’ u.n. leader calls failure to fight climate change a ‘death sentence’ a close look at my day of the dead altar"
305,2021-11-02,"with methane and forest deals, climate summit offers hope after gloomy start building in nigeria had ‘abnormalities’ before collapse jeff bezos pledges investments in restoring the earth palestinian families reject deal in area that helped set off gaza conflict u.s.-russia engagement deepens as c.i.a. head travels to moscow ethiopia declares state of emergency as rebels advance toward capital once a climate leader, brazil falls short in glasgow israel’s energy minister could not access monday talks in her wheelchair. the u.s. says $100 billion a year in climate aid for developing nations is within reach. the billions set aside in glasgow to save forests represent a fraction of spending to support fossil fuels."
306,2021-11-03,"weapons tracing study implicates russia in ukraine conflict poland and 17 other nations will announce a major deal to end coal. with scant vaccine supplies, the w.h.o. presses latin america and the caribbean to hold off on boosters. ‘the planet is in serious trouble,’ says scotland’s leader, nicola sturgeon. greece tightens restrictions on the unvaccinated as virus cases spike. protesters in glasgow condemn corporate ‘greenwashing’ the w.h.o. grants covaxin, a covid vaccine developed in india, emergency authorization. cleo smith, 4, found alive after vanishing from australian campsite sunao tsuboi, 96, dies; hiroshima victim who lived to tell his story organizers blame the pandemic as frustrations grow over long waits and other glitches at the climate conference."
307,2021-11-04,"a white house aide who traveled abroad with biden tests positive. canada turns over military sexual assault cases to civilian courts crowds gather across india to celebrate diwali clash with corruption watchdog has boris johnson retreating, again crackdown sweeps ethiopia’s capital as war draws near with fish, trucks and submarines, u.k. and france bicker over brexit a.n.c. suffers worst election setback since end of apartheid ‘europe is back at the epicenter of the pandemic,’ a w.h.o. official says. israel approves first state budget in more than 3 years deep in a new surge, germany sets a daily virus case record."
308,2021-11-05,"eight groups join tigray rebels vowing to oust ethiopia’s leader manitoba names a new premier, but a rival asks a court to quash the action activist vanessa nakate gives an optimistic view in climate speech u.n. rights panel pressures sudan over coup greta thunberg calls u.n. climate summit a ‘p.r. event’ as turkey chafes at erdogan, he gets spikier abroad greta thunberg assails world leaders for ‘profiting from this destructive system.’ thousands attend glasgow climate protests persistent shortages are stunting german economic growth. ex-macron aide convicted of assault and posing as a police officer"
309,2021-11-07,"afghan military pilots, on the run, feel abandoned by u.s. britain’s health secretary urges people to get booster shots amid a surge. what’s in a name? for the koreans of sakhalin, an anguished history veteran u.s. diplomat comes under criticism for a trip to myanmar nicaragua descends into autocratic rule as ortega crushes dissent to steer china’s future, xi is rewriting its past on tiny guam, it’s one dogcatcher vs. 30,000 strays french clerical abuse report puts spotlight on confession fears of wider instability in iraq after attack on prime minister’s home"
310,2021-11-08,"french police officer stabbed in cannes costly tests may deter canadians from making quick trips to the u.s. oscar pistorius, olympic runner convicted of murder, is up for parole french catholic church will sell assets to compensate abuse victims brazil’s far-right disinformation pushers find a safe space on telegram brain drain from britain delivers financial boon to estonia passengers board flights from london after u.s. lifts travel ban northern ireland’s health minister is suing van morrison over covid-19 criticism. auckland eases restrictions after nearly 12 weeks in lockdown despite abuses of nso spyware, israel will lobby u.s. to defend it"
311,2021-11-09,afghan pilots who escaped taliban are flown out of tajikistan ethiopian authorities detain 16 u.n. staff members pakistan reaches cease-fire with resurgent taliban militants ethiopia seizes dozens of u.n. workers as civil war spreads and famine looms england will require frontline health workers to get vaccinated france will require booster shot for those 65 and older canada approves pfizer-biontech boosters for all adults. macron announces a new vaccine rule for people 65 or older in france. fire in indian hospital kills at least 4 newborns west accuses belarus of orchestrating migrant crisis at polish border
312,2021-11-10,"merkel asks putin to intervene in belarus-poland border crisis u.s. and china reach joint agreement to cut emissions iraqi migrants say they face beatings on both sides of the belarusian border. israeli experts approve vaccinations for children ages 5 to 11. harris meets macron, signaling a ‘new era’ after sub snub, both say johnson urges leaders to take action against climate change seeking global praise, boris johnson instead deals with scandal at home french court convicts man in the murder of a holocaust survivor a judge rejects pennsylvania’s school mask mandate, but it remains in place while the state appeals. mozambique’s former finance minister will face corruption charges in u.s."
313,2021-11-11,"the clash over the belarus-poland border crisis spills into the u.n. security council. who is aleksandr g. lukashenko? here’s what you need to know. far-right groups stage rallies on poland’s independence day zuo fang, chinese journalist who challenged the powerful, dies at 86 on delhi’s toxic river, prayers to a sun struggling to shine through smog cop26 host expresses concern a day before talks end the bolsonaro-trump connection threatening brazil’s elections germany’s fourth covid wave: ‘a pandemic of the unvaccinated’ saudi court blocks execution of man convicted of crime committed at 14 palestinian diplomats targeted by israeli spyware, official says"
314,2021-11-12,"migrant crisis in belarus tests putin’s uneasy alliance with lukashenko threats and troop movements ramp up a european stalemate with cold war echoes. de klerk apologizes for apartheid in posthumous video california broadens access to covid booster shots. in border crisis, europe’s unsavory migration deals come home ethiopian civil war sparks rancorous debate over immigration to israel julian assange to wed in prison in britain climate activists demand a more ambitious cop26 deal many migrants in belarus flew there. airlines on friday moved to end that practice. aiming for ‘zero covid,’ china focuses on frozen food, children’s clothes and, soon, the olympics."
315,2021-11-13,"diplomats reach climate agreement in glasgow the u.s. welcomes international travelers, and broadening booster eligibility: the week in covid news. india wants to send wheat to ease afghan hunger crisis. pakistan has yet to ok transit. for meghan, an image rendered in a u.k.-u.s. split screen portugal bars companies from contacting employees off hours and requires other protections for remote work. sudanese security forces fire on protesters as military tightens grip from ‘alive among the dead,’ to ‘dead among the living’ migrants say belarusians took them to e.u. border and supplied wire cutters urbanites flock to atlantic canada as pandemic blunts cities’ appeal deep underground, a chinese miner discovered poetry in the toil"
316,2021-11-14,"‘glasgow has sounded the death knell for coal power,’ johnson says air route to belarus closed to migrants in bid to halt crisis taxi explodes outside liverpool hospital, killing one qaddafi son to run for president in libya afghan college students find a new life, and safety, in iraq at least 1 dead after quakes strike southern iran a video of decontamination workers clubbing a pet corgi stirs anger in china. austria’s new lockdown confines the unvaccinated to their homes. they warned their names were on a hit list. they were killed. after sierra leone explosion, a health system is strained"
317,2021-11-15,"hundreds rescued after mudslides and floods pummel british columbia taiwan, trade, tech and more: a tense era in u.s.-china ties as cuba crushes dissent, a nationwide protest fizzles plagues strike egypt: sudden floods, then 4-inch scorpions called deathstalkers a young syrian is buried, as e.u. foreign ministers meet on belarus british police declare taxi explosion outside hospital a terrorist act these afghan students found refuge in iraq europe toughens rules for unvaccinated as fourth covid wave swells how a dispute over groceries led to artillery strikes in ukraine austria institutes lockdown for unvaccinated residents"
318,2021-11-16,"state media show polish forces using water cannons on migrants in gaza, a contentious palestinian professor calmly teaches israeli poetry russia acknowledges antisatellite missile test that created a mess in space italian police break up drug smuggling ring tied to calabria mob woman’s body recovered from mudslide in british columbia as evacuations continue clarissa eden, british countess and political influencer, dies at 101 nigerian army killed unarmed protesters, report finds xi urged biden not to test china on taiwan, chinese spokesman says the basque region restricts gatherings as cases rise again in parts of spain. china’s history is revised, to the glory of xi jinping"
319,2021-11-17,"intractable african crises flare as biden’s top diplomat visits kenya risk for leader of belarus: migrants he lured may want to stay egypt prepares to expand leaders’ powers in epidemics, adding prosecutions for disinformation. boris johnson battered in parliament as scandal puts him on defense how the belarus standoff is unlike recent migrant crises greece to put aid workers who helped migrants on trial on espionage charges belarus shelters hundreds of migrants vaccinated vs. unvaccinated: europe’s covid culture war beyond the freezing forest, a green light at the window for migrants as the pandemic spread, americans died of drug overdoses in record numbers."
320,2021-11-18,"strike on u.s. base was iranian response to israeli attack, officials say the u.s. army secretary to national guard members who resist the vaccines: prepare for discipline. belarus clears migrant camp, easing border standoff with poland greece, like some other e.u. nations facing case surges, adds restrictions for the unvaccinated. the netherlands aims to keep its schools open, even as cases soar among young people. fury in kashmir after deadly police raid at shopping complex salzburg is poised to impose a general lockdown as covid spreads in austria. in the primeval forests of poland, haunting traces of people unseen. with restrictions easing, the australian open can play before a full house. germany moves to impose new pandemic regulations amid record case numbers."
321,2021-11-19,"india’s prime minister repeals controversial agriculture laws austria announces covid vaccine mandate for all canada expands its list of vaccines accepted for travel. prince charles visits egypt for the first time in 15 years german officials push for strict measures as covid-19 cases spike blinken emphasizes the importance of working with african countries amazon deforestation soars to 15-year high on putin’s strategic chessboard, a series of destabilizing moves austria announces covid vaccine mandate, crossing a threshold for europe canada approves the pfizer vaccine for children ages 5 to 11."
322,2021-11-20,"how to get a coronavirus booster shot in new york city. just a few storms cloud the u.s. travel forecast for a second pandemic thanksgiving. thousands protest covid measures in australia thousands in austria protest virus lockdown and vaccine mandate demonstrators rally against italy’s health pass rioters clash with the police in the netherlands over covid measures a socialite, a gardener, a message in blood: the murder that still grips france austrians protest lockdown and vaccine mandate covid vaccine gets muted welcome in land awash in bigger problems protests against italy’s health pass fizzle."
323,2021-11-21,"angry and divided, austrians argue over a lockdown and vaccine mandates two of 17 kidnapped missionaries in haiti are freed, group says sudanese military releases prime minister after coup playwright is in exile as cuba uses an old playbook to quash dissent ardeshir zahedi, irrepressible iranian diplomat, dies at 93 covid-19 surge strains michigan’s hospitals. as pandemic evictions rise, spaniards declare ‘war’ on wall street landlords more asian countries slowly reopen their borders and welcome vaccinated travelers. israeli is killed by palestinian near holiest site in jerusalem josé antonio kast, far-right candidate, leads after first round of chile’s presidential election"
324,2021-11-22,"protests over vaccine mandates rock guadeloupe how fake news on facebook helped fuel a border crisis in europe on the scene: india’s season of pollution trying to blur memories of the gulag, russia targets a rights group ‘vaccinated, recovered or dead’: europe fights covid wave — and itself critical witness testifies at netanyahu trial, reviving a drifting case sudan protesters condemn prime minister’s military deal unrest over vaccine mandates and economic inequality rocks guadeloupe. as germans seek booster shots, supplies of the pfizer vaccine dwindle. kenya will impose widespread restrictions on the unvaccinated starting next month."
325,2021-11-23,"despite vaccines, the u.s. has lost more lives to covid this year than last. in venezuela’s flawed vote, maduro shows one way to retain power with cases surging, officials in the buffalo area are the first in new york to bring back a mask mandate. bus crash in bulgaria leaves at least 45 people dead europe’s death toll from covid will exceed 2 million by spring, the w.h.o. says. the u.s. asks an appeals court to unblock biden’s vaccine mandate for large companies. contending with the pandemic, wealthy nations wage global battle for migrants kashmiri activist arrested under india’s antiterrorism act at least 210 coronavirus cases are linked to a south korean religious settlement. italy frees convicted killer of u.k. student meredith kercher"
326,2021-11-24,"next german chancellor unveils coalition agreement surveys suggest violence against women has intensified during the pandemic, a u.n. report says. a claim of herd immunity reignites debate over u.k. covid policy italy announces new restrictions for the unvaccinated. migrant crisis at poland’s border eases pressure on its government british lawmaker is reprimanded for bringing her baby to a debate at least 27 dead after migrant boat capsizes in english channel new zealand plans to reopen to foreign tourists by the end of april the new german government plans to legalize cannabis. european health agency calls for covid restrictions to avoid a bleak winter."
327,2021-11-25,"russian mine blast kills dozens, among them rescuers abuses under gambia’s ex-ruler should be prosecuted, inquiry says britain will bar flights from six african countries as it investigates a new variant. undeterred by channel’s perils, desperate migrants still plan to cross south africa detects a new variant, prompting new international travel restrictions. will germany’s ‘debt brake’ stop its green ambitions? a native new yorker wrangles a balloon in the thanksgiving parade. thousands gathered to watch the first full macy’s thanksgiving parade since the pandemic. ethiopian leader heads to front line as war threatens to widen the macy’s parade brings customers back for turkey hats and coffee."
328,2021-11-26,"new ‘variant of concern’ fuels global fear of another virus surge after detecting the omicron variant, south africa feels ‘punished’ by global travel bans. a mine disaster in russia highlights safety shortfalls in rush to dig coal united states will bar travelers from 8 countries in southern africa. protesters in martinique fire at police officers and journalists. jakucho setouchi, 99, dies; buddhist priest wrote of sex and love iraqis return from belarus, but some say they will try again to reach the e.u. fresh violence in darfur adds to sudan’s crises a times correspondent reports from a plane held on the tarmac in amsterdam. ‘afghan girl’ from 1985 national geographic cover takes refuge in italy"
329,2021-11-27,"boris johnson reimposes u.k. mask mandate over omicron cases u.k. confirms two omicron covid variant cases a tale of culinary reconciliation, beside the eiffel tower how did omicron get its name? a couple’s dream of reuniting in england is dashed in a channel disaster as omicron variant circles the globe, african nations face blame and bans the u.k. confirms two cases of the omicron coronavirus variant. chaos for passengers in amsterdam is one sign of a scattershot response to the variant. they twice gave up everything to flee iraq. they keep getting sent back. how omicron, the new covid-19 variant, got its name"
330,2021-11-28,"as u.s. hunts for chinese spies, university scientists warn of backlash airlines were seeing a travel rebound before omicron arrived. swiss voters approve their government’s covid policy in a referendum. preliminary results are expected by 8 p.m. local time. flights canceled at johannesburg airport amid travel bans biden will give an update on omicron monday as u.s. health officials urge vaccinations. japan bans all foreign travelers, and australia delays its reopening. hondurans seek a break from graft and despair in an election with repercussions for the united states. the netherlands finds at least 13 omicron variant cases south africa, where omicron was detected, is an outlier on the least vaccinated continent."
331,2021-11-29,"here we go again: chaos rules global response to omicron variant south african scientists advise against panic over omicron variant fire at australian quarantine hotel prompts evacuations sifting through mud, flooded canadians fear next disaster iran insists on immediate lifting of sanctions as nuclear talks resume south african scientists caution against panic over the new variant. sweden elects its first female leader — for second time in a week omicron demonstrates need for global covid response, w.h.o. says honduras election front-runner vows new era but is tied to past the u.k. announces omicron cases and extends boosters to all adults."
332,2021-11-30,"a federal judge blocks biden’s vaccine mandate for u.s. health workers. how 2 flights to europe may have spurred spread of new variant josephine baker inducted into france’s tomb of heroes josephine baker becomes first black woman inducted into france’s tomb of heroes how do you say ‘omicron’? u.k. extends boosters to all adults as omicron cases grow amid variant fears, u.k. discovers limits to its virus strategy england tightens restrictions as more omicron cases found. greece mandates coronavirus vaccines for people 60 or older barbados swears in first president and ends british rule"
333,2021-12-01,"u.n. seats denied, for now, to afghanistan’s taliban and myanmar’s junta w.h.o. reopens debate over fairness of pandemic response long-ago victim of vesuvius may shed light on ancient rome an israeli doctor with omicron met dozens of people. just one tested positive. new e.u. measures set to restrict asylum rights at the belarus border ghana and nigeria are the latest african countries to detect the omicron variant. putin and west spar over nato’s military ties to ukraine w.h.o. members agree to begin talks on a global pandemic treaty. germany’s incoming chancellor wants vaccinations to be mandatory. here’s how two flights to the netherlands could have helped omicron spread."
